DATE, PLUV (mm) , COTE (m) , VOLUME (Mm3) , SURFACE (Ha) , EVP (mm) , V. Evap (Mm3) , IRRIGATION (Mm3) , DEVASEMENT (Mm3) , TURBINAGE (Mm3) , FUITE (Mm3) , TRANSFERT (Mm3) , DEVERSEMENT (Mm3) , Tot Lach (Mm3) , Bilan (Mm3) , Apport(Mm3) , Perte (Mm3) 
4/12/2007, 0.0000 , 122.6700 , 42.7697 , 691.8616 , 3.0700 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0938 , 0.0938 , 0.1085 , 0.1085 , 0.0000 
4/13/2007, 0.2000 , 122.6600 , 42.7009 , 692.4674 , 3.1900 , 0.0159 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0883 , 0.0883 , 0.0353 , 0.0353 , 0.0000 
4/14/2007, 0.0000 , 122.6600 , 42.7009 , 692.4674 , 3.3000 , 0.0166 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0883 , 0.0883 , 0.1048 , 0.1048 , 0.0000 
4/15/2007, 0.0000 , 122.6500 , 42.6320 , 693.0731 , 2.5900 , 0.0171 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0827 , 0.0827 , 0.0310 , 0.0310 , 0.0000 
4/16/2007, 5.5000 , 122.6800 , 42.8385 , 691.2558 , 2.1200 , 0.0135 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1053 , 0.1053 , 0.3253 , 0.3253 , 0.0000 
4/17/2007, 1.1000 , 122.6900 , 42.9074 , 690.6501 , 2.4800 , 0.0110 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1112 , 0.1112 , 0.1910 , 0.1910 , 0.0000 
4/18/2007, 0.0000 , 122.7000 , 42.9762 , 690.0443 , 3.3000 , 0.0128 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1163 , 0.1163 , 0.1980 , 0.1980 , 0.0000 
4/19/2007, 0.0000 , 122.7000 , 42.9762 , 690.0443 , 2.9000 , 0.0171 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1163 , 0.1163 , 0.1334 , 0.1334 , 0.0000 
4/20/2007, 1.2000 , 122.7000 , 42.9762 , 690.0443 , 2.2400 , 0.0150 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1163 , 0.1163 , 0.1313 , 0.1313 , 0.0000 
4/21/2007, 0.2000 , 122.7000 , 42.9762 , 690.0443 , 2.0000 , 0.0116 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1163 , 0.1163 , 0.1279 , 0.1279 , 0.0000 
4/22/2007, 0.0000 , 122.7000 , 42.9762 , 690.0443 , 2.4800 , 0.0104 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1163 , 0.1163 , 0.1267 , 0.1267 , 0.0000 
4/23/2007, 0.0000 , 122.6900 , 42.9074 , 690.6501 , 2.8300 , 0.0128 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1105 , 0.1105 , 0.0545 , 0.0545 , 0.0000 
4/24/2007, 0.0000 , 122.6800 , 42.8385 , 691.2558 , 3.0700 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1053 , 0.1053 , 0.0511 , 0.0511 , 0.0000 
4/25/2007, 0.0000 , 122.6800 , 42.8385 , 691.2558 , 2.9500 , 0.0159 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1053 , 0.1053 , 0.1212 , 0.1212 , 0.0000 
4/26/2007, 0.0000 , 122.6700 , 42.7697 , 691.8616 , 3.1900 , 0.0153 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0995 , 0.0995 , 0.0459 , 0.0459 , 0.0000 
4/27/2007, 0.0000 , 122.6600 , 42.7009 , 692.4674 , 3.0000 , 0.0166 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0936 , 0.0936 , 0.0413 , 0.0413 , 0.0000 
4/28/2007, 0.0000 , 122.6500 , 42.6320 , 693.0731 , 2.8300 , 0.0156 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0878 , 0.0878 , 0.0345 , 0.0345 , 0.0000 
4/29/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 3.5400 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0277 , 0.0277 , 0.0000 
4/30/2007, 13.0000 , 122.6500 , 42.6320 , 693.0731 , 2.1200 , 0.0184 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0878 , 0.0878 , 0.1750 , 0.1750 , 0.0000 
5/1/2007, 0.0000 , 122.6500 , 42.6320 , 693.0731 , 2.4800 , 0.0110 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0878 , 0.0878 , 0.0988 , 0.0988 , 0.0000 
5/2/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 2.8300 , 0.0129 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0259 , 0.0259 , 0.0000 
5/3/2007, 0.8000 , 122.6400 , 42.5632 , 693.6789 , 2.7100 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0814 , 0.0814 , 0.0961 , 0.0961 , 0.0000 
5/4/2007, 0.6000 , 122.6400 , 42.5632 , 693.6789 , 2.3600 , 0.0141 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0959 , 0.0959 , 0.0000 
5/5/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 2.8300 , 0.0123 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0941 , 0.0941 , 0.0000 
5/6/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 2.3600 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0966 , 0.0966 , 0.0000 
5/7/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 2.8300 , 0.0123 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0941 , 0.0941 , 0.0000 
5/8/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 2.2400 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0966 , 0.0966 , 0.0000 
5/9/2007, 0.0000 , 122.6400 , 42.5632 , 693.6789 , 3.3000 , 0.0117 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0818 , 0.0818 , 0.0935 , 0.0935 , 0.0000 
5/10/2007, 0.0000 , 122.6300 , 42.4943 , 694.2847 , 2.8300 , 0.0172 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0760 , 0.0760 , 0.0243 , 0.0243 , 0.0000 
5/11/2007, 0.0000 , 122.6200 , 42.4255 , 694.8904 , 3.7800 , 0.0147 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0702 , 0.0702 , 0.0161 , 0.0161 , 0.0000 
5/12/2007, 0.0000 , 122.6100 , 42.3567 , 695.4962 , 4.9600 , 0.0197 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0643 , 0.0643 , 0.0152 , 0.0152 , 0.0000 
5/13/2007, 0.0000 , 122.5949 , 42.2527 , 696.4109 , 4.7200 , 0.0259 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0790 , 0.0790 , 0.0009 , 0.0009 , 0.0000 
5/14/2007, 0.0000 , 122.5830 , 42.1708 , 697.1318 , 5.7800 , 0.0247 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0520 , 0.0520 , -0.0053 , 0.0000 , -0.0053 
5/15/2007, 0.0000 , 122.5730 , 42.1020 , 697.7376 , 7.2300 , 0.0302 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0309 , 0.0309 , -0.0077 , 0.0000 , -0.0077 
5/16/2007, 0.0000 , 122.5649 , 42.0462 , 698.2282 , 5.4300 , 0.0378 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0259 , 0.0259 , 0.0080 , 0.0080 , 0.0000 
5/17/2007, 0.0000 , 122.5570 , 41.9918 , 698.7068 , 2.7400 , 0.0284 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0259 , 0.0259 , -0.0000 , 0.0000 , -0.0000 
5/18/2007, 0.0000 , 122.5519 , 41.9567 , 699.0157 , 2.4800 , 0.0144 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0207 , 0.0207 , -0.0000 , 0.0000 , -0.0000 
5/19/2007, 0.0000 , 122.5349 , 41.8397 , 700.0455 , 5.1900 , 0.0130 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0255 , 0.0455 , -0.0585 , 0.0000 , -0.0585 
5/20/2007, 0.0000 , 122.5235 , 41.7612 , 700.7361 , 4.8400 , 0.0272 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0103 , 0.0303 , -0.0209 , 0.0000 , -0.0209 
5/21/2007, 0.0000 , 122.5200 , 41.7371 , 700.9481 , 4.4800 , 0.0254 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0103 , 0.0303 , 0.0317 , 0.0317 , 0.0000 
5/22/2007, 0.0000 , 122.5200 , 41.7371 , 700.9481 , 5.4300 , 0.0236 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0103 , 0.0303 , 0.0539 , 0.0539 , 0.0000 
5/23/2007, 0.0000 , 122.5200 , 41.7371 , 700.9481 , 6.1400 , 0.0285 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0103 , 0.0303 , 0.0589 , 0.0589 , 0.0000 
5/24/2007, 0.0000 , 122.5200 , 41.7371 , 700.9481 , 4.7200 , 0.0323 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0103 , 0.0303 , 0.0626 , 0.0626 , 0.0000 
5/25/2007, 0.0000 , 122.5200 , 41.7371 , 700.9481 , 4.7200 , 0.0248 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0103 , 0.0303 , 0.0552 , 0.0552 , 0.0000 
5/26/2007, 0.0000 , 122.5030 , 41.6201 , 701.9779 , 8.5000 , 0.0248 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0052 , 0.0252 , -0.0670 , 0.0000 , -0.0670 
5/27/2007, 0.0000 , 122.4930 , 41.5534 , 671.4965 , 4.9600 , 0.0448 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , -0.0020 , 0.0000 , -0.0020 
5/28/2007, 3.0000 , 122.4900 , 41.5336 , 671.3359 , 3.5400 , 0.0250 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , 0.0252 , 0.0252 , 0.0000 
5/29/2007, 0.0000 , 122.4820 , 41.4809 , 670.9076 , 6.2600 , 0.0178 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0200 , -0.0148 , 0.0000 , -0.0148 
5/30/2007, 0.0000 , 122.4800 , 41.4678 , 670.8005 , 7.0800 , 0.0315 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0560 , 0.0560 , 0.0000 
5/31/2007, 0.0000 , 122.4640 , 41.3624 , 669.9440 , 4.7200 , 0.0356 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0320 , 0.0000 , -0.0320 
6/1/2007, 0.0000 , 122.4570 , 41.3163 , 669.5693 , 4.9600 , 0.0237 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0153 , 0.0153 , 0.0000 
6/2/2007, 0.6000 , 122.4550 , 41.3032 , 669.4622 , 4.7200 , 0.0249 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0494 , 0.0494 , 0.0000 
6/3/2007, 9.1000 , 122.4500 , 41.2703 , 669.1946 , 1.4100 , 0.0237 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0285 , 0.0285 , 0.0000 
6/4/2007, 4.7000 , 122.4500 , 41.2703 , 669.1946 , 1.8900 , 0.0071 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0448 , 0.0448 , 0.0000 
6/5/2007, 0.0000 , 122.4450 , 41.2373 , 668.9269 , 3.3000 , 0.0095 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0143 , 0.0143 , 0.0000 
6/6/2007, 0.0000 , 122.4500 , 41.2703 , 669.1946 , 2.8300 , 0.0166 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0872 , 0.0872 , 0.0000 
6/7/2007, 0.0000 , 122.4500 , 41.2703 , 669.1946 , 5.6700 , 0.0142 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0519 , 0.0519 , 0.0000 
6/8/2007, 0.0000 , 122.4500 , 41.2703 , 669.1946 , 7.0800 , 0.0285 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0662 , 0.0662 , 0.0000 
6/9/2007, 0.0000 , 122.4450 , 41.2373 , 668.9269 , 6.6100 , 0.0355 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0403 , 0.0403 , 0.0000 
6/10/2007, 0.0000 , 122.4400 , 41.2044 , 668.6593 , 7.0800 , 0.0332 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0379 , 0.0379 , 0.0000 
6/11/2007, 0.0000 , 122.4300 , 41.1386 , 668.1239 , 7.3200 , 0.0355 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0074 , 0.0074 , 0.0000 
6/12/2007, 0.0000 , 122.4200 , 41.0727 , 667.5886 , 7.2000 , 0.0367 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0085 , 0.0085 , 0.0000 
6/13/2007, 0.0000 , 122.4100 , 41.0069 , 667.0533 , 6.8500 , 0.0360 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0079 , 0.0079 , 0.0000 
6/14/2007, 0.0000 , 122.4000 , 40.9411 , 666.5180 , 8.5000 , 0.0343 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0061 , 0.0061 , 0.0000 
6/15/2007, 0.0000 , 122.3900 , 40.8752 , 665.9827 , 9.4500 , 0.0425 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0144 , 0.0144 , 0.0000 
6/16/2007, 0.0000 , 122.3770 , 40.7896 , 665.2867 , 9.5700 , 0.0472 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0007 , 0.0000 , -0.0007 
6/17/2007, 0.0000 , 122.3700 , 40.7436 , 664.9120 , 6.6100 , 0.0478 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0394 , 0.0394 , 0.0000 
6/18/2007, 0.0000 , 122.3600 , 40.6777 , 664.3767 , 8.7400 , 0.0330 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0048 , 0.0048 , 0.0000 
6/19/2007, 0.0000 , 122.3470 , 40.5921 , 663.6808 , 9.4500 , 0.0435 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0043 , 0.0000 , -0.0043 
6/20/2007, 0.0000 , 122.3350 , 40.5131 , 663.0384 , 10.1600 , 0.0470 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0057 , 0.0057 , 0.0000 
6/21/2007, 0.0000 , 122.3350 , 40.5131 , 663.0384 , 9.4500 , 0.0505 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0882 , 0.0882 , 0.0000 
6/22/2007, 0.0000 , 122.3240 , 40.4407 , 662.4495 , 6.9700 , 0.0470 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0123 , 0.0123 , 0.0000 
6/23/2007, 0.0000 , 122.3250 , 40.4473 , 662.5031 , 7.0800 , 0.0346 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0789 , 0.0789 , 0.0000 
6/24/2007, 0.0000 , 122.3150 , 40.3815 , 661.9678 , 8.5000 , 0.0352 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0070 , 0.0070 , 0.0000 
6/25/2007, 0.0000 , 122.3000 , 40.2827 , 661.1648 , 11.8100 , 0.0422 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0189 , 0.0000 , -0.0189 
6/26/2007, 0.0000 , 122.2830 , 40.1708 , 660.2547 , 13.7000 , 0.0586 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0157 , 0.0000 , -0.0157 
6/27/2007, 0.0000 , 122.2640 , 40.0457 , 659.2376 , 9.4500 , 0.0678 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0195 , 0.0000 , -0.0195 
6/28/2007, 0.0000 , 122.2500 , 39.9535 , 658.4882 , 9.6800 , 0.0467 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0077 , 0.0000 , -0.0077 
6/29/2007, 0.0000 , 122.2380 , 39.8745 , 657.8458 , 8.9700 , 0.0478 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0065 , 0.0065 , 0.0000 
6/30/2007, 0.0000 , 122.2290 , 39.8153 , 657.3640 , 7.0800 , 0.0443 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0227 , 0.0227 , 0.0000 
7/1/2007, 0.0000 , 122.2200 , 39.7560 , 656.8822 , 9.4500 , 0.0349 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0134 , 0.0134 , 0.0000 
7/2/2007, 0.0000 , 122.2070 , 39.6704 , 656.1863 , 10.7500 , 0.0466 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0013 , 0.0000 , -0.0013 
7/3/2007, 0.0000 , 122.1960 , 39.5980 , 655.5974 , 7.0800 , 0.0529 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0182 , 0.0182 , 0.0000 
7/4/2007, 0.0000 , 122.1560 , 39.3347 , 653.4561 , 9.4500 , 0.0348 , 0.2018 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.2218 , -0.0068 , 0.0000 , -0.0068 
7/5/2007, 0.0000 , 122.0165 , 38.4162 , 645.9884 , 9.0000 , 0.0463 , 0.7000 , 0.1640 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.8840 , 0.0119 , 0.0119 , 0.0000 
7/6/2007, 0.0000 , 122.0060 , 38.3471 , 645.4263 , 9.4500 , 0.0436 , 0.0000 , 0.0650 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0850 , 0.0595 , 0.0595 , 0.0000 
7/7/2007, 0.0000 , 122.0000 , 38.3076 , 619.8189 , 7.5700 , 0.0457 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0439 , 0.0439 , 0.0000 
7/8/2007, 0.0000 , 121.9800 , 38.1812 , 620.8303 , 9.2200 , 0.0352 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0536 , 0.0000 , -0.0536 
7/9/2007, 0.0000 , 121.9680 , 38.1053 , 621.4372 , 8.3900 , 0.0429 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0048 , 0.0048 , 0.0000 
7/10/2007, 0.0000 , 121.9550 , 38.0231 , 622.0947 , 9.4600 , 0.0391 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0054 , 0.0000 , -0.0054 
7/11/2007, 0.0000 , 121.9480 , 37.9788 , 622.4487 , 8.5100 , 0.0441 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0376 , 0.0376 , 0.0000 
7/12/2007, 0.0000 , 121.9320 , 37.8777 , 623.2578 , 8.2700 , 0.0397 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0237 , 0.0000 , -0.0237 
7/13/2007, 0.0000 , 121.9200 , 37.8018 , 623.8647 , 8.9800 , 0.0387 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0005 , 0.0005 , 0.0000 
7/14/2007, 0.0000 , 121.9030 , 37.6943 , 624.7244 , 8.7400 , 0.0420 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0278 , 0.0000 , -0.0278 
7/15/2007, 0.0000 , 121.8800 , 37.5489 , 625.8876 , 9.2100 , 0.0410 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0668 , 0.0000 , -0.0668 
7/16/2007, 0.0000 , 121.8620 , 37.4351 , 626.7979 , 9.7500 , 0.0432 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0329 , 0.0000 , -0.0329 
7/17/2007, 0.0000 , 121.8500 , 37.3593 , 627.4048 , 9.6800 , 0.0458 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0077 , 0.0077 , 0.0000 
7/18/2007, 0.0000 , 121.8400 , 37.2960 , 627.9105 , 9.4500 , 0.0455 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0200 , 0.0200 , 0.0000 
7/19/2007, 0.0000 , 121.8300 , 37.2328 , 628.4162 , 10.6300 , 0.0445 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0190 , 0.0190 , 0.0000 
7/20/2007, 0.0000 , 121.8170 , 37.1506 , 629.0737 , 10.8600 , 0.0501 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0056 , 0.0056 , 0.0000 
7/21/2007, 0.0000 , 121.8060 , 37.0811 , 629.6300 , 9.2100 , 0.0512 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0194 , 0.0194 , 0.0000 
7/22/2007, 0.0000 , 121.7970 , 37.0242 , 630.0851 , 11.8100 , 0.0435 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0243 , 0.0243 , 0.0000 
7/23/2007, 0.0000 , 121.7850 , 36.9483 , 630.6920 , 9.6800 , 0.0558 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0176 , 0.0176 , 0.0000 
7/24/2007, 0.0000 , 121.7750 , 36.8851 , 631.1977 , 11.8100 , 0.0458 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0203 , 0.0203 , 0.0000 
7/25/2007, 0.0000 , 121.7600 , 36.7902 , 631.9563 , 11.8100 , 0.0559 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0012 , 0.0000 , -0.0012 
7/26/2007, 0.0000 , 121.7480 , 36.7144 , 632.5632 , 9.4500 , 0.0560 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0178 , 0.0178 , 0.0000 
7/27/2007, 0.0000 , 121.7350 , 36.6322 , 633.2206 , 10.7800 , 0.0448 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0003 , 0.0003 , 0.0000 
7/28/2007, 0.0000 , 121.7250 , 36.5690 , 633.7263 , 9.6800 , 0.0512 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0257 , 0.0257 , 0.0000 
7/29/2007, 0.0000 , 121.7150 , 36.5057 , 634.2321 , 10.2700 , 0.0460 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0205 , 0.0205 , 0.0000 
7/30/2007, 0.0000 , 121.7000 , 36.4109 , 634.9906 , 10.1600 , 0.0489 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0083 , 0.0000 , -0.0083 
7/31/2007, 0.0000 , 121.6800 , 36.2845 , 636.0021 , 8.9700 , 0.0484 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0404 , 0.0000 , -0.0404 
8/1/2007, 0.0000 , 121.6600 , 36.1580 , 637.0135 , 8.7400 , 0.0428 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , -0.0460 , 0.0000 , -0.0460 
8/2/2007, 0.0000 , 121.6500 , 36.0948 , 637.5193 , 7.0800 , 0.0418 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0162 , 0.0162 , 0.0000 
8/3/2007, 0.0000 , 121.6400 , 36.0316 , 638.0250 , 7.5000 , 0.0339 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0083 , 0.0083 , 0.0000 
8/4/2007, 0.0000 , 121.6300 , 35.9683 , 638.5307 , 8.9700 , 0.0359 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0104 , 0.0104 , 0.0000 
8/5/2007, 0.0000 , 121.6200 , 35.9051 , 639.0364 , 8.5000 , 0.0430 , 0.0177 , 0.0000 , 0.0000 , 0.0200 , 0.0000 , 0.0000 , 0.0377 , 0.0174 , 0.0174 , 0.0000 
